id,score
1500,0.024169356
1501,0.11003265
1502,0.97461957
1503,0.26277667
1504,0.06412339
1505,0.01939711
1506,0.8997941
1507,0.078204006
1508,0.12278044
1509,0.43867865
1510,0.029344946
1511,0.08999318
1512,0.059208274
1513,0.9999996
1514,0.030410588
1515,0.09759578
1516,0.6963686
1517,0.9898194
1518,0.46335307
1519,0.03605187
1520,0.004730344
1521,0.052536756
1522,0.10486263
1523,0.01931578
1524,0.009052724
1525,0.14263937
1526,0.70797825
1527,0.45144472
1528,0.9985136
1529,0.041790575
1530,0.24085632
1531,0.020978034
1532,0.62013143
1533,0.06953731
1534,0.9700062
1535,0.0643048
1536,0.9980272
1537,0.010386199
1538,0.9529183
1539,0.027106524
1540,0.97081167
1541,0.05312839
1542,0.99909735
1543,0.5288675
1544,0.11697993
1545,0.089576215
1546,0.03334713
1547,0.0726957
1548,0.16818234
1549,0.107425004
1550,0.9999866
1551,0.98447615
1552,0.12818497
1553,0.9840663
1554,0.081686944
1555,0.02034241
1556,0.99083525
1557,0.23828903
1558,0.037923217
1559,0.044199407
1560,0.63737154
1561,0.14277887
1562,0.061507672
1563,0.039339334
1564,0.99876213
1565,0.0148274
1566,0.17291403
1567,0.0067524016
1568,0.105719894
1569,0.025122255
1570,0.3978007
1571,0.8325126
1572,0.12612712
1573,0.21321964
1574,0.99920297
1575,0.22721744
1576,0.032217264
1577,0.042903155
1578,0.114911616
1579,0.085990965
1580,0.09675342
1581,0.61179316
1582,0.068335
1583,0.12746489
1584,0.9999434
1585,0.11778247
1586,0.13666847
1587,0.031585664
1588,0.071941674
1589,0.48348838
1590,0.119060636
1591,0.99891686
1592,0.483391
1593,0.5822676
1594,0.063930064
1595,0.8173996
1596,0.044001132
1597,0.7890741
1598,0.9780631
1599,0.99704576
1600,0.038620204
1601,0.99994594
1602,0.9973239
1603,0.023209631
1604,0.055790573
1605,0.23402008
1606,0.053112
1607,0.050667286
1608,0.1440906
1609,0.08448663
1610,0.13327897
1611,0.52937365
1612,0.99972
1613,0.022777855
1614,0.042363793
1615,0.9999665
1616,0.95090187
1617,0.99762475
1618,0.044491976
1619,0.13709661
1620,0.3843906
1621,0.017889708
1622,0.97627974
1623,0.03277141
1624,0.2916129
1625,0.20414779
1626,0.8636539
1627,0.52704114
1628,0.9999452
1629,0.99816895
1630,0.40944356
1631,0.020865172
1632,0.026286691
1633,0.014192075
1634,0.12543082
1635,0.1463409
1636,0.07718584
1637,0.12490344
1638,0.113957286
1639,0.113872945
1640,0.24003255
1641,0.06849125
1642,0.034729183
1643,0.07536504
1644,0.51151943
1645,0.9547953
1646,0.15187946
1647,0.06767365
1648,0.6211904
1649,0.7657509
1650,0.064035624
1651,0.035197914
1652,0.36939782
1653,0.11993232
1654,0.027597785
1655,0.094142795
1656,0.15015888
1657,0.9999934
1658,0.11087209
1659,0.09447822
1660,0.60587996
1661,0.75243807
1662,0.24778727
1663,0.39888757
1664,0.12217501
1665,0.034661293
1666,0.12031239
1667,0.00913012
1668,0.97570467
1669,0.029963791
1670,0.9999573
1671,0.99882454
1672,0.053968728
1673,0.7770627
1674,0.87029713
1675,0.047044694
1676,0.0360547
1677,0.17293343
1678,0.9995364
1679,0.053415686
1680,0.0439263
1681,0.0757575
1682,0.9990716
1683,0.9401374
1684,0.24226242
1685,0.048430353
1686,0.06786403
1687,0.017908841
1688,0.04961118
1689,0.9670092
1690,0.9948956
1691,0.0054322183
1692,0.15282127
1693,0.9998447
1694,0.011494994
1695,0.045057952
1696,0.96705806
1697,0.9463085
1698,0.061740845
1699,0.16618618
1700,0.06828341
1701,0.52042294
1702,0.13694283
1703,0.45385325
1704,0.7948798
1705,0.020603985
1706,0.9573612
1707,0.038119823
1708,0.028159171
1709,0.99898696
1710,0.13555935
1711,0.03418377
1712,0.22192636
1713,0.016229331
1714,0.9296148
1715,0.061041743
1716,0.98418456
1717,0.3163359
1718,0.2368128
1719,0.99378145
1720,0.040143162
1721,0.6578501
1722,0.8759873
1723,0.053442955
1724,0.036686093
1725,0.01548925
1726,0.035453677
1727,0.85949963
1728,0.018856794
1729,0.038040847
1730,0.030168504
1731,0.17588437
1732,0.15284204
1733,0.04871881
1734,0.03930974
1735,0.92525554
1736,0.2817164
1737,0.39934826
1738,0.10494903
1739,0.049195975
1740,0.4927122
1741,0.14332733
1742,0.027303219
1743,0.081748575
1744,0.06357372
1745,0.016238809
1746,0.9999491
1747,0.0043402016
1748,0.06724781
1749,0.9897436
1750,0.042355746
1751,0.9987742
1752,0.065378994
1753,0.35856968
1754,0.70210683
1755,0.08070788
1756,0.013623893
1757,0.13012698
1758,0.087804765
1759,0.9948108
1760,0.010324091
1761,0.03090784
1762,0.19314218
1763,0.08061078
1764,0.07249805
1765,0.25005227
1766,0.98381287
1767,0.060218453
1768,0.05866158
1769,0.011491567
1770,0.9997927
1771,0.46236873
1772,0.002886951
1773,0.002522111
1774,0.08635265
1775,0.023904502
1776,0.8748301
1777,0.06985128
1778,0.84514385
1779,0.20452443
1780,0.9982375
1781,0.6740537
1782,0.069339246
1783,0.021094292
1784,0.110482216
1785,0.10891479
1786,0.9986316
1787,0.06479058
1788,0.02155009
1789,0.36890417
1790,0.048158437
1791,0.29212725
1792,0.11866018
1793,0.01793018
1794,0.24261034
1795,0.02297452
1796,0.4732049
1797,0.0437181
1798,0.99701583
1799,0.09863892
1800,0.036024272
1801,0.24286073
1802,0.020224899
1803,0.42538393
1804,0.14367437
1805,0.47858417
1806,0.054959685
1807,0.3084783
1808,0.9986243
1809,0.0541403
1810,0.1797131
1811,0.97755575
1812,0.9807223
1813,0.1058549
1814,0.15377074
1815,0.9999901
