id,score
1500,0.1352129
1501,0.096921206
1502,0.9999963
1503,0.3411482
1504,0.0011408627
1505,0.008826107
1506,0.9999746
1507,0.8739313
1508,0.057459116
1509,0.20041189
1510,0.01730758
1511,0.0063957274
1512,0.0402368
1513,1.0
1514,0.007598549
1515,0.0722774
1516,0.99502504
1517,0.9995123
1518,0.9997262
1519,0.18680385
1520,0.0020366907
1521,0.004299611
1522,0.006065041
1523,0.00036495924
1524,4.220009e-05
1525,0.0070206225
1526,0.99751985
1527,0.00067713857
1528,0.9401801
1529,0.00077700615
1530,0.9912913
1531,0.0033465624
1532,0.93865573
1533,0.019999295
1534,0.9999827
1535,0.26724732
1536,0.9999999
1537,0.0007046163
1538,1.0
1539,0.3033326
1540,1.0
1541,0.15890324
1542,0.99361694
1543,0.99924767
1544,0.027568161
1545,0.04278159
1546,0.11369982
1547,0.012243807
1548,0.014718801
1549,0.0004926026
1550,0.99735075
1551,0.9999919
1552,0.010472149
1553,1.0
1554,0.048172265
1555,0.0059286356
1556,1.0
1557,0.16142958
1558,0.0013814569
1559,0.98681736
1560,0.99995816
1561,0.020122677
1562,4.6759844e-05
1563,0.023596972
1564,0.99999994
1565,0.001139462
1566,0.096557915
1567,5.4597855e-05
1568,0.7854967
1569,0.0037041605
1570,0.09555292
1571,0.99999785
1572,0.9132261
1573,0.76952624
1574,1.0
1575,0.99436986
1576,0.018937469
1577,0.00020644069
1578,0.15622076
1579,0.91567624
1580,0.0014555454
1581,0.9999945
1582,0.32248744
1583,0.0013429523
1584,1.0
1585,0.025420398
1586,0.27128002
1587,0.0050435364
1588,0.034297556
1589,0.90112007
1590,0.037563384
1591,0.9701227
1592,0.6311401
1593,0.9999952
1594,0.014693826
1595,0.99982
1596,0.021258682
1597,0.99999744
1598,0.99998677
1599,0.999964
1600,0.83457136
1601,1.0
1602,0.99989665
1603,0.0016488433
1604,3.0189753e-05
1605,0.19861463
1606,0.19911474
1607,0.0014644265
1608,6.952882e-05
1609,0.0021552145
1610,0.48700243
1611,0.9999981
1612,1.0
1613,0.19417399
1614,0.003305167
1615,0.99965847
1616,0.99992406
1617,0.9999981
1618,0.051337123
1619,0.0590266
1620,0.022623122
1621,0.0023567677
1622,0.9998865
1623,0.0043337345
1624,0.010107726
1625,0.0010356605
1626,0.9999889
1627,0.9999992
1628,1.0
1629,1.0
1630,0.99993443
1631,0.0018496215
1632,0.0033955872
1633,0.0018403828
1634,0.0017772317
1635,0.8983154
1636,0.82475585
1637,0.43341509
1638,0.003476739
1639,0.003122151
1640,0.0051377118
1641,0.13840196
1642,0.016115129
1643,0.95801204
1644,0.0044113696
1645,0.99998164
1646,0.016629279
1647,0.0057596266
1648,0.16287047
1649,1.0
1650,0.0036273599
1651,0.91547376
1652,0.06829551
1653,0.29939592
1654,0.17268932
1655,0.0002554357
1656,0.87816435
1657,1.0
1658,5.5104494e-05
1659,0.001811564
1660,0.99999434
1661,0.9999995
1662,0.9574498
1663,0.18554363
1664,0.61536944
1665,0.0081061125
1666,0.41242608
1667,0.0039024353
1668,0.9999992
1669,0.012384206
1670,1.0
1671,1.0
1672,0.010926843
1673,0.9999999
1674,0.97657084
1675,0.54558265
1676,0.03437361
1677,0.22002685
1678,0.99999666
1679,0.10695681
1680,3.1739473e-05
1681,0.0044353604
1682,0.9999992
1683,0.9999558
1684,0.9997723
1685,0.03550923
1686,0.0021068156
1687,3.8415194e-05
1688,0.0027081072
1689,0.82435095
1690,0.99999976
1691,0.11789918
1692,0.0012208819
1693,1.0
1694,0.20763925
1695,0.034872085
1696,0.99999964
1697,0.99996674
1698,0.13706851
1699,0.20997143
1700,1.1920929e-07
1701,0.9999511
1702,0.0010225177
1703,0.9969845
1704,0.9987447
1705,0.00026890635
1706,0.96850723
1707,0.008489549
1708,0.26745802
1709,0.9999856
1710,0.004047394
1711,0.0028307736
1712,0.014971435
1713,0.004981369
1714,0.999913
1715,0.01593244
1716,0.9958719
1717,0.99999994
1718,0.11903131
1719,1.0
1720,2.0861626e-06
1721,0.99647313
1722,1.0
1723,6.520748e-05
1724,0.0069993436
1725,0.00057056546
1726,0.79667985
1727,0.9999615
1728,0.00032365322
1729,0.053654462
1730,0.01074177
1731,0.31574064
1732,0.0010130703
1733,0.0007584691
1734,0.0026844144
1735,0.9999999
1736,0.11064342
1737,0.63771904
1738,0.03030032
1739,0.00011244416
1740,0.0039410293
1741,0.7205944
1742,0.004697919
1743,0.0034739375
1744,0.012711406
1745,1.22487545e-05
1746,0.9999999
1747,0.0005931556
1748,0.08419347
1749,0.99999994
1750,0.00021913648
1751,0.9999957
1752,0.00032883883
1753,0.5211364
1754,0.9999902
1755,0.99960756
1756,0.00015422702
1757,0.9197135
1758,0.019578665
1759,0.99999976
1760,0.010841578
1761,0.003996551
1762,0.039461404
1763,0.028250277
1764,0.251247
1765,0.080702454
1766,0.99930906
1767,0.027662188
1768,0.00028941035
1769,0.018360853
1770,1.0
1771,0.012024522
1772,0.010013044
1773,3.2126904e-05
1774,0.06968492
1775,0.001388222
1776,0.99999845
1777,0.0020402074
1778,1.0
1779,0.3227306
1780,1.0
1781,0.9997512
1782,0.076051295
1783,0.0047318637
1784,0.029304415
1785,0.036247402
1786,1.0
1787,0.005741209
1788,0.00011250377
1789,0.9998143
1790,0.00014519691
1791,0.5173713
1792,8.121133e-05
1793,0.0034699142
1794,0.30032977
1795,0.9969101
1796,0.9990622
1797,0.00058573484
1798,0.99999017
1799,0.00089362264
1800,0.96604824
1801,0.9994074
1802,0.0010893047
1803,0.99572504
1804,0.012518436
1805,0.99599195
1806,0.00016379356
1807,0.67795724
1808,1.0
1809,0.00423342
1810,0.7487176
1811,1.0
1812,1.0
1813,0.008464009
1814,0.0016085804
1815,0.83844954
1816,0.5760257
1817,0.15078312
1818,0.9999995
1819,0.88924325
1820,0.9999454
1821,0.00037956238
1822,0.020863324
1823,0.85619086
1824,0.22372079
1825,0.9798792
1826,0.37195587
1827,0.99998856
1828,0.023373634
1829,1.0
1830,0.00720942
1831,0.022784203
1832,0.02073282
1833,1.0
1834,0.99999964
1835,0.99986887
1836,0.13603082
1837,0.9952527
1838,0.00038746
1839,0.30362654
1840,0.8767349
1841,0.0010171831
1842,0.72669446
1843,0.9195223
1844,0.15293545
1845,0.98666173
1846,0.9940345
1847,0.041143596
1848,0.0027261376
1849,0.9998735
1850,0.23538944
1851,0.99997246
1852,0.6756516
1853,0.6995263
1854,0.0027590096
1855,0.049114943
1856,0.49672973
1857,0.99999565
1858,0.999997
1859,0.0014909804
1860,0.06022924
1861,0.99987537
1862,0.99854505
1863,0.99999845
1864,0.0005683303
1865,1.0
1866,0.0020704865
1867,0.31444046
1868,0.004074514
1869,0.98371017
1870,0.007847339
1871,0.99995464
1872,0.99496055
1873,0.00023642182
1874,0.0014619827
1875,0.010748148
1876,0.036753416
1877,0.9999931
1878,0.9263541
1879,1.0
1880,0.066563815
1881,0.2210508
1882,1.0
1883,0.00021380186
1884,0.0014915168
1885,0.033052295
1886,0.9999998
1887,0.99986255
1888,0.9999986
1889,0.66735893
1890,0.9999095
1891,0.0009352863
1892,7.5399876e-06
1893,0.77629995
1894,0.9999858
1895,0.0005365014
1896,0.009700656
1897,0.0620701
1898,0.01074025
1899,0.9990679
1900,0.062414557
1901,0.9996776
1902,0.00535208
1903,0.9995918
1904,0.018807948
1905,0.00023785233
1906,1.0
1907,0.0016753972
1908,1.0
1909,0.81347716
1910,0.9998249
1911,0.72848827
1912,1.0
1913,0.017311394
1914,0.22002462
1915,0.00014728308
1916,1.0
1917,0.02791509
1918,0.9742474
1919,0.04207632
1920,0.88098025
1921,0.43447858
1922,0.106446415
1923,0.15054718
1924,0.25125784
1925,0.99999833
1926,0.0021371543
1927,0.00011971593
1928,2.5331974e-06
1929,0.9999999
1930,1.0
1931,0.29266685
1932,0.9998679
1933,0.63453776
1934,0.012182564
1935,0.0026559234
1936,0.122216284
1937,0.0016013682
1938,0.0007773638
1939,0.02220577
1940,1.4871359e-05
1941,0.0056512356
1942,0.5367794
1943,0.99754643
1944,0.99999684
1945,1.0
1946,0.0040332973
1947,0.00042188168
1948,0.0014405549
1949,0.07527545
1950,0.99999976
1951,0.12335259
1952,0.95640355
1953,0.99999917
1954,0.22207898
1955,0.9946421
1956,0.0622693
1957,0.0013320744
1958,0.020988852
1959,3.5226345e-05
1960,9.87947e-05
1961,0.0031276941
1962,1.0
1963,0.00028207898
1964,0.30521962
1965,0.99999154
