id,score
1500,0.036283135
1501,0.3491838
1502,0.99081326
1503,0.06400058
1504,0.03688854
1505,0.009657115
1506,0.85804147
1507,0.005523145
1508,0.036907107
1509,0.36480278
1510,0.0292359
1511,0.23176932
1512,0.046381325
1513,0.99787664
1514,0.051917076
1515,0.042503774
1516,0.9718205
1517,0.9813508
1518,0.6301217
1519,0.31082687
1520,0.16878423
1521,0.13043344
1522,0.034409195
1523,0.035334915
1524,0.08978483
1525,0.059107035
1526,0.943488
1527,0.24552846
1528,0.61620575
1529,0.022575617
1530,0.42212397
1531,0.045001358
1532,0.5688884
1533,0.5970981
1534,0.88299465
1535,0.014383316
1536,0.99742854
1537,0.022874534
1538,0.98470676
1539,0.008387417
1540,0.9905045
1541,0.041884124
1542,0.95031345
1543,0.22595906
1544,0.046465307
1545,0.25448298
1546,0.045190185
1547,0.103682786
1548,0.7431429
1549,0.15194544
1550,0.99728227
1551,0.982072
1552,0.12274435
1553,0.9234824
1554,0.11091432
1555,0.029379338
1556,0.9970076
1557,0.1731183
1558,0.72205275
1559,0.57142746
1560,0.9885516
1561,0.1476284
1562,0.1235953
1563,0.38087764
1564,0.92723274
1565,0.006075591
1566,0.031299323
1567,0.025824755
1568,0.0284684
1569,0.0069972873
1570,0.23925376
1571,0.88634145
1572,0.68565804
1573,0.116054565
1574,0.8691647
1575,0.8656049
1576,0.095347464
1577,0.23384246
1578,0.0914973
1579,0.18882191
1580,0.1953676
1581,0.12796465
1582,0.086524576
1583,0.43944025
1584,0.98186266
1585,0.5201672
1586,0.017355323
1587,0.19419456
1588,0.051832855
1589,0.57101834
1590,0.047527462
1591,0.9927875
1592,0.29362902
1593,0.74459934
1594,0.22988614
1595,0.19502953
1596,0.015411377
1597,0.94364536
1598,0.9761827
1599,0.99095535
1600,0.22806957
1601,0.978683
1602,0.9597158
1603,0.08857593
1604,0.011384696
1605,0.03768131
1606,0.6234699
1607,0.21464539
1608,0.20055035
1609,0.015740007
1610,0.6979314
1611,0.9559394
1612,0.99621385
1613,0.24628603
1614,0.045733213
1615,0.9949727
1616,0.94875157
1617,0.95517
1618,0.047759324
1619,0.7980645
1620,0.6579165
1621,0.011847347
1622,0.97812784
1623,0.35243368
1624,0.24055177
1625,0.065439016
1626,0.9954502
1627,0.64320004
1628,0.9886873
1629,0.98960435
1630,0.7776189
1631,0.014934748
1632,0.0642975
1633,0.070406705
1634,0.11948162
1635,0.078938514
1636,0.04214719
1637,0.303505
1638,0.29313546
1639,0.19922823
1640,0.2193914
1641,0.14284265
1642,0.007489592
1643,0.13353926
1644,0.68904686
