id,score
1500,0.7412876
1501,0.92967933
1502,0.4463015
1503,0.057614625
1504,0.065627754
1505,3.528595e-05
1506,0.20944688
1507,0.34099454
1508,0.0053401887
1509,0.35218933
1510,0.00019332767
1511,0.68164635
1512,0.018003881
1513,1.0
1514,7.790327e-05
1515,0.106472254
1516,0.41800192
1517,0.7525314
1518,0.07845944
1519,0.0002258718
1520,0.1648986
1521,0.00022405386
1522,0.14067179
1523,0.38959527
1524,0.0015978515
1525,0.0020148754
1526,0.0025111437
1527,0.0035162568
1528,0.5981544
1529,5.662441e-07
1530,0.3547848
1531,0.0002053082
1532,0.9847939
1533,0.07701528
1534,0.51028186
1535,0.00020366907
1536,0.8285917
1537,0.0004261136
1538,0.9911661
1539,0.00018677115
1540,0.88103133
1541,0.0017661452
1542,0.6724592
1543,7.6293945e-06
1544,0.05517462
1545,0.06984955
1546,5.8233738e-05
1547,4.7534704e-05
1548,0.99819565
1549,0.01169011
1550,0.99764585
1551,0.90955013
1552,0.02693209
1553,0.24664873
1554,0.8354126
1555,0.00013536215
1556,0.84600914
1557,0.17336759
1558,0.006395489
1559,0.043756694
1560,0.06955585
1561,0.0012670457
1562,2.4855137e-05
1563,0.002026409
1564,0.8720897
1565,0.004688263
1566,0.11356932
1567,0.019228637
1568,0.015791982
1569,0.013948619
1570,0.7897903
1571,0.042667896
1572,0.8467791
1573,0.7870071
1574,0.018445522
1575,0.99134934
1576,0.08501044
1577,0.042353243
1578,3.2186508e-06
1579,1.3321638e-05
1580,0.018650413
1581,0.2483601
1582,0.052669525
1583,0.13542059
1584,0.99336064
1585,0.20980981
1586,0.0013783872
1587,0.6425532
1588,1.4901161e-07
1589,0.0106987655
1590,0.015143752
1591,0.99994457
1592,0.038221598
1593,0.7758808
1594,0.30876905
1595,0.0052222908
1596,0.011864305
1597,0.9855386
1598,0.9839038
1599,0.8330508
1600,0.008474886
1601,0.99994403
1602,0.99993503
1603,0.002775997
1604,0.0016223788
1605,0.003465861
1606,0.85973966
1607,0.0048945844
1608,0.00043401122
1609,0.023490876
1610,0.00043779612
1611,0.34885255
1612,0.80443525
1613,0.00043275952
1614,0.0001823008
1615,0.9415233
1616,0.9753475
1617,0.00087600946
1618,0.00035640597
1619,0.5070871
1620,0.9168695
1621,0.0035107434
1622,0.0061703026
1623,0.007708162
1624,0.01732266
1625,0.0023488998
1626,0.36230123
1627,0.63326216
1628,0.8830161
1629,0.9983295
1630,0.95389843
1631,6.106496e-05
1632,0.033898324
1633,0.0004182458
1634,0.015412837
1635,0.39998043
1636,0.023903638
1637,0.6025146
1638,0.71036404
1639,0.40952253
1640,0.6849541
1641,2.5391579e-05
1642,0.03043133
1643,0.42291942
1644,0.90368986
1645,0.011796981
1646,0.0082345605
1647,0.003412038
1648,0.0014950633
1649,0.10043013
1650,0.15656745
1651,0.09829751
1652,0.003527224
1653,0.04131636
1654,0.12504807
1655,0.00086829066
1656,0.013696611
1657,0.9999943
1658,0.008731097
1659,0.6237008
1660,0.023344427
1661,0.06212893
1662,0.032681495
1663,0.2706871
1664,0.0023616552
1665,0.005856395
1666,1.347065e-05
1667,0.00840646
1668,0.85266274
1669,0.00017532706
1670,0.97118276
1671,0.9971777
1672,0.00010082126
1673,0.96082294
1674,0.9987373
1675,0.00073748827
1676,0.0007582605
1677,0.44057897
1678,0.70159316
1679,0.041188598
1680,0.01880315
1681,0.07023373
1682,0.87540203
1683,0.9933594
1684,0.054537386
1685,0.0026085973
1686,0.051951557
1687,0.0023615956
1688,0.00057813525
1689,0.3036444
1690,0.9886613
1691,0.00011280179
1692,0.012751877
1693,0.97319746
1694,0.14442527
1695,0.040573806
1696,0.9925487
1697,0.98544586
1698,0.00030133128
1699,0.0331569
1700,0.008875668
1701,0.0012836754
1702,0.1899266
1703,0.045640647
1704,0.99988854
1705,6.043911e-05
1706,0.04548022
1707,0.0003310442
1708,0.0008210242
1709,0.0043323636
1710,0.00021588802
1711,0.0002182424
1712,0.6724146
1713,0.019113034
1714,0.039459735
1715,0.089257896
1716,0.9733225
1717,0.93654555
1718,0.026184946
1719,0.33875284
1720,0.043340802
1721,0.9996996
1722,0.7861453
1723,0.0004890263
1724,0.0029086769
1725,0.006970972
1726,0.24387449
1727,0.9298613
1728,0.01799342
1729,0.21496165
1730,0.0056892335
1731,0.0003697276
1732,0.00040748715
1733,0.018692851
1734,0.0004605949
1735,0.023965597
1736,0.22989354
1737,0.4545372
1738,0.00027000904
1739,0.00020813942
1740,0.98915863
1741,0.8289582
1742,0.00399065
1743,0.21081066
1744,0.0005516708
1745,7.2449446e-05
1746,0.8888447
1747,0.0007047653
1748,0.13915506
1749,0.47842884
1750,0.0006478131
1751,0.99955237
1752,5.5730343e-06
1753,0.022670597
1754,0.9987873
1755,0.04249558
1756,0.0042490363
1757,0.0050914884
1758,0.15123397
1759,0.8779825
1760,8.6426735e-07
1761,0.0002579689
1762,0.041482806
1763,0.08326891
1764,0.48696086
1765,0.0004952848
1766,0.3375023
1767,0.1546027
1768,0.0019508004
1769,1.2725592e-05
1770,0.9816997
1771,0.009174496
1772,4.172325e-07
1773,0.00011432171
1774,0.00939253
1775,2.026558e-06
1776,0.074021965
1777,0.0040695965
1778,0.9964767
1779,0.23813546
1780,0.24502656
1781,0.8855875
1782,6.377697e-05
1783,0.011772901
1784,6.324053e-05
1785,0.037686825
1786,0.98544025
1787,0.001400739
1788,0.00061294436
1789,0.013565183
1790,0.037821263
1791,0.077679396
