id,score
1500,0.0004944205
1501,0.09736264
1502,0.94980145
1503,0.76076806
1504,1.2397766e-05
1505,4.506111e-05
1506,0.9580684
1507,0.0013909936
1508,0.007992715
1509,0.022005856
1510,0.029345661
1511,0.011347592
1512,0.025479585
1513,1.0
1514,0.020310313
1515,0.2281031
1516,0.9999199
1517,0.95191926
1518,0.10513005
1519,0.0019245744
1520,0.07894561
1521,0.024302512
1522,0.011334538
1523,0.000100046396
1524,0.0012484193
1525,0.22278473
1526,0.99014103
1527,4.541874e-05
1528,1.0
1529,0.0007030666
1530,0.012071937
1531,0.037560135
1532,0.1126976
1533,0.00040471554
1534,0.9988982
1535,0.0020229518
1536,0.9999982
1537,7.7694654e-05
1538,0.041492254
1539,0.027310252
1540,0.99952215
1541,0.021318018
1542,0.998297
1543,0.69132674
1544,0.059674054
1545,0.0052639544
1546,0.51394415
1547,0.0014086962
1548,0.903263
1549,0.00711143
1550,1.0
1551,0.9999189
1552,0.00015464425
1553,0.8504655
1554,0.00024312735
1555,0.21817127
1556,0.9994705
1557,0.011210173
1558,0.10199773
1559,0.048681527
1560,0.9768795
1561,0.001039505
1562,4.053116e-05
1563,3.0189753e-05
1564,1.0
1565,0.009122133
1566,0.008263916
1567,0.0033254027
1568,0.0011079311
1569,0.0051808357
1570,0.016049623
1571,0.995717
1572,0.012788206
1573,0.059245765
1574,0.9994589
1575,0.99583864
1576,0.43831888
1577,0.0027972162
1578,0.0015282333
1579,0.03221014
1580,0.69940424
1581,0.7596581
1582,0.00042682886
1583,0.0005531311
1584,0.9857595
1585,0.12338832
1586,0.0029088557
1587,0.027522564
1588,0.0016539097
1589,0.9993142
1590,0.00023394823
1591,1.0
1592,0.07801241
1593,0.95321226
1594,0.86078954
1595,0.8392916
1596,0.0008877516
1597,0.9972557
1598,0.9943286
1599,0.9823581
1600,0.03344217
1601,1.0
1602,0.99999976
1603,0.014783919
1604,0.0001912117
1605,0.0019268692
1606,0.0002181828
1607,0.0056043565
1608,0.009925872
1609,0.0005145073
1610,0.7999155
1611,0.8086864
1612,0.9999485
1613,0.30233943
1614,0.013805926
1615,1.0
1616,0.9592643
1617,0.99995387
1618,0.030424863
1619,0.8538588
1620,0.49454933
1621,0.029509485
1622,0.99999917
1623,0.00025898218
1624,0.03563252
1625,0.00044819713
1626,0.99999845
1627,0.99940336
1628,1.0
1629,0.9999999
1630,0.9995132
1631,0.0018974245
1632,3.9041042e-05
1633,0.019637555
1634,0.000839144
1635,0.25310808
1636,0.0017315149
1637,0.1257636
1638,0.4333402
1639,3.6418438e-05
1640,0.7212733
1641,0.012800127
1642,0.00024211407
1643,0.88354355
1644,0.70374966
1645,0.99692684
1646,0.008099586
1647,0.052786827
1648,0.17813736
1649,0.9997879
1650,0.0011634827
1651,0.07283777
1652,0.0068055987
1653,0.004685104
1654,0.08580822
1655,0.0004400611
1656,0.019668967
1657,1.0
1658,0.0013215542
1659,0.00027117133
1660,0.99939233
1661,0.99895763
1662,0.81771815
1663,0.001987636
1664,0.9733119
1665,0.002344519
1666,0.00023192167
1667,0.010232121
1668,0.9979701
1669,0.0025422275
1670,1.0
1671,0.99999994
1672,0.07084417
1673,0.99853146
1674,0.98234814
1675,0.0021129847
1676,0.9144536
1677,0.011814117
1678,1.0
1679,0.006285578
1680,0.00029966235
1681,0.19465935
1682,0.99999595
1683,0.9541849
1684,0.9444339
1685,0.000118255615
1686,0.007545322
1687,6.979704e-05
1688,0.0003682971
1689,0.4414076
1690,0.9999949
1691,0.009208888
1692,0.004512191
1693,0.9999553
1694,0.0013646185
1695,0.12618157
1696,0.99880695
1697,0.99998254
1698,0.0151180625
1699,0.20266289
1700,0.0003695786
1701,0.23142272
1702,0.20582548
1703,0.9984957
1704,0.765506
1705,0.0004618764
1706,0.9993645
1707,0.0702118
1708,0.44241443
1709,1.0
