id,score
1500,0.010031074
1501,0.002297014
1502,0.9999989
1503,1.975894e-05
1504,0.0
1505,0.005439371
1506,0.8305002
1507,1.3411045e-06
1508,0.0004220605
1509,0.014891773
1510,0.0
1511,0.04786691
1512,0.0017450154
1513,1.0
1514,0.0061199665
1515,0.000795424
1516,0.999357
1517,0.80742586
1518,0.9834245
1519,1.8626451e-05
1520,0.073367774
1521,0.02831027
1522,5.26309e-05
1523,1.7881393e-07
1524,3.874302e-06
1525,9.1046095e-05
1526,0.9975742
1527,0.00043314695
1528,0.79786307
1529,0.0
1530,0.0013348758
1531,0.0
1532,0.031957597
1533,0.000119417906
1534,0.99026275
1535,0.8999039
1536,1.0
1537,0.0
1538,0.99999964
1539,2.682209e-07
1540,1.0
1541,0.0
1542,0.99997854
1543,0.0007942021
1544,0.0009649396
1545,1.1920929e-06
1546,1.1920929e-07
1547,4.3302774e-05
1548,0.0012151897
1549,0.013597518
1550,1.0
1551,0.9999411
1552,0.0015567541
1553,0.99933493
1554,0.9878783
1555,0.018471777
1556,0.9863753
1557,5.2124262e-05
1558,0.847324
1559,0.15881664
1560,0.9998224
1561,0.0061229765
1562,0.0
1563,0.0008137226
1564,0.9972006
1565,3.6656857e-06
1566,9.23872e-07
1567,0.0
1568,0.0
1569,0.000266999
1570,2.3841858e-06
1571,0.89094234
1572,0.13968515
1573,2.8699636e-05
1574,0.99965703
1575,1.0
1576,0.12163505
1577,1.129508e-05
1578,8.761883e-06
1579,1.2814999e-06
1580,0.1817779
1581,0.96927696
1582,5.9604645e-08
1583,0.0
1584,1.0
1585,0.00039801002
1586,2.0861626e-07
1587,0.0
1588,1.3947487e-05
1589,0.99999845
1590,0.5022558
1591,1.0
1592,0.00011944771
1593,0.9937245
1594,0.99810916
1595,0.00011059642
1596,5.066395e-07
1597,0.99999535
1598,0.999997
1599,0.99996424
1600,0.0007574558
1601,0.9999856
1602,1.0
1603,8.881092e-06
1604,2.9802322e-08
1605,6.2584877e-07
1606,0.0
1607,1.9341707e-05
1608,0.0007300079
1609,0.00017026067
1610,0.000736326
1611,0.34471345
1612,1.0
1613,0.00013655424
1614,4.053116e-06
1615,1.0
1616,0.99891293
1617,1.0
1618,0.0
1619,0.00014275312
1620,0.009807199
1621,7.4744225e-05
1622,0.9999999
1623,0.11941552
1624,0.00019535422
1625,4.4703484e-07
1626,0.9999958
1627,0.9997771
1628,1.0
1629,1.0
1630,0.9823768
1631,2.8014183e-06
1632,0.0
1633,8.046627e-06
1634,0.0025202334
1635,8.6426735e-07
1636,0.0
1637,0.25020236
1638,0.00058954954
1639,0.00015243888
1640,0.046296865
1641,4.5269728e-05
1642,4.6789646e-06
1643,0.33346033
1644,0.00024971366
1645,0.99999684
1646,1.4543533e-05
1647,0.001907587
1648,0.0015758872
