id,score
1500,0.014059613
1501,0.00088784046
1502,0.99566746
1503,0.13049763
1504,0.000655926
1505,0.0005599137
1506,0.9995061
1507,0.0010045838
1508,0.011898462
1509,0.07073717
1510,0.0019692003
1511,0.0006780793
1512,0.008106952
1513,0.99998987
1514,0.01884272
1515,0.0795165
1516,0.9924892
1517,0.99955946
1518,0.97646195
1519,3.150777e-05
1520,0.0011003871
1521,0.0010307953
1522,0.0072206636
1523,0.00021313695
1524,0.0015728509
1525,0.04277123
1526,0.99910504
1527,0.12823321
1528,0.8226668
1529,0.0297235
1530,0.045861766
1531,0.0034236622
1532,0.48734382
1533,0.0012209755
1534,0.9815425
1535,0.0013004681
1536,0.99762446
1537,0.00022064864
1538,0.99995255
1539,0.6132612
1540,0.9993975
1541,0.019988468
1542,0.9978644
1543,0.8815943
1544,0.0047635413
1545,0.0007075678
1546,0.0029458127
1547,0.0007148522
1548,0.46808764
1549,0.0015657576
1550,0.9997075
1551,0.999731
1552,0.0022655537
1553,0.9999529
1554,0.0048676133
1555,0.003710479
1556,0.9997242
1557,0.019768104
1558,0.623978
1559,0.014411362
1560,0.9970988
1561,0.0028466943
1562,0.0013124951
1563,0.37187758
1564,0.96910906
1565,0.006109465
1566,0.006170442
1567,0.0009199454
1568,0.010227714
1569,0.0012808712
1570,0.010827184
1571,0.9998344
1572,0.0014687357
1573,0.2311649
1574,0.99988294
1575,0.9799452
1576,0.25022778
1577,0.0018049749
1578,0.04515621
1579,0.07456884
1580,0.0006571496
1581,0.98650116
1582,0.002205561
1583,0.00027279835
1584,0.9997172
1585,0.0040263217
1586,0.034115348
1587,0.0006809433
1588,0.0005860391
1589,0.99499243
1590,0.0006516106
1591,0.9997093
1592,0.20384343
1593,0.99872464
1594,0.009152525
1595,0.9242132
1596,6.668657e-05
1597,0.9966149
1598,0.99613804
1599,0.99975187
1600,0.0019453502
1601,0.9999641
1602,0.9998927
1603,0.004784693
1604,0.0019745915
1605,0.0016967108
1606,0.015252618
1607,0.00029930545
1608,0.002747575
1609,0.0080639785
1610,0.2520739
1611,0.7627747
1612,0.9992256
1613,0.018354159
1614,0.0016437968
1615,0.99938536
1616,0.999897
1617,0.99990606
1618,0.0012998817
1619,0.3499722
1620,0.7730206
1621,8.388358e-05
1622,0.9999875
1623,0.0009443725
1624,0.010551196
1625,0.0047940114
1626,0.9700332
1627,0.96102154
1628,0.9999491
1629,0.9988992
1630,0.96892965
1631,0.00023363564
1632,0.00015845949
1633,0.14161019
1634,0.002190583
1635,0.0019731412
1636,0.0013480528
1637,0.6395898
1638,0.013449268
1639,0.0003051455
1640,0.019195078
1641,0.24478681
1642,0.009341428
1643,0.29971352
1644,0.0052452045
1645,0.9986078
1646,0.0008940076
1647,0.0028868786
1648,0.9983298
1649,0.99931157
1650,0.00075420336
1651,0.00463725
1652,0.0016132502
1653,0.001003487
1654,0.14105974
1655,0.044372518
1656,0.42855445
1657,0.9999988
1658,0.71803397
1659,0.0023547325
1660,0.999666
1661,0.99994636
1662,0.019317538
1663,0.030800741
1664,0.09622433
1665,0.009827809
1666,0.00013427039
1667,9.024803e-05
1668,0.9989691
1669,0.00020356473
1670,0.9999423
1671,0.99954224
1672,0.04237624
1673,0.97920024
1674,0.99736685
1675,0.0012041528
1676,0.24314727
1677,0.017367566
1678,0.99999785
1679,0.008024965
1680,0.018172808
1681,0.006714334
1682,0.9999521
1683,0.99966466
1684,0.95261604
1685,0.8272878
1686,0.0009302168
1687,0.006237058
1688,0.0002051827
1689,0.9897507
1690,0.9999249
1691,0.005259702
1692,0.030927932
1693,0.99774617
1694,0.0002779406
1695,0.00043574872
1696,0.9990023
1697,0.999936
1698,0.0015369745
1699,0.5058432
1700,0.0014172338
1701,0.9829554
1702,0.0044159815
1703,0.67117697
1704,0.99665314
1705,0.001283995
1706,0.9996587
1707,0.001214096
1708,0.0058058696
1709,0.99535275
1710,0.22854565
1711,0.0011376495
1712,0.14316712
1713,0.009300197
1714,0.8730398
1715,0.0034542242
1716,0.9999465
1717,0.9998248
1718,0.009847503
1719,0.9992785
1720,0.0027820794
1721,0.99828017
1722,0.9998722
1723,0.013490271
1724,7.819055e-05
